game_id,player_id,player_name,height,weight_lb,age,nationality,team_id,team_name,team_short_name,team_abbreviation,season_name,matchday,home_score,away_score,is_home,opponent,opponent_id,general_position,shots_sp,shots_on_target_sp,goals_sp,xgoals_sp,xplace_sp,goals_minusgoals_sp,key_passes_sp,primary_assists_sp,xassists_sp,primary_assists_minusassists_sp,goals_plus_primary_assists_sp,xgoals_plusassists_sp,points_added_sp,xpoints_added_sp,shots_c,shots_on_target_c,goals_c,xgoals_c,xplace_c,goals_minusgoals_c,key_passes_c,primary_assists_c,xassists_c,primary_assists_minusassists_c,goals_plus_primary_assists_c,xgoals_plusassists_c,points_added_c,xpoints_added_c,shots_fk,shots_on_target_fk,goals_fk,xgoals_fk,xplace_fk,goals_minusgoals_fk,key_passes_fk,primary_assists_fk,xassists_fk,primary_assists_minusassists_fk,goals_plus_primary_assists_fk,xgoals_plusassists_fk,points_added_fk,xpoints_added_fk,shots_pen,shots_on_target_pen,goals_pen,xgoals_pen,xplace_pen,goals_minusgoals_pen,key_passes_pen,primary_assists_pen,xassists_pen,primary_assists_minusassists_pen,goals_plus_primary_assists_pen,xgoals_plusassists_pen,points_added_pen,xpoints_added_pen,shots_fb,shots_on_target_fb,goals_fb,xgoals_fb,xplace_fb,goals_minusgoals_fb,key_passes_fb,primary_assists_fb,xassists_fb,primary_assists_minusassists_fb,goals_plus_primary_assists_fb,xgoals_plusassists_fb,points_added_fb,xpoints_added_fb,shots_reg,shots_on_target_reg,goals_reg,xgoals_reg,xplace_reg,goals_minusgoals_reg,key_passes_reg,primary_assists_reg,xassists_reg,primary_assists_minusassists_reg,goals_plus_primary_assists_reg,xgoals_plusassists_reg,points_added_reg,xpoints_added_reg,attempted_passes_att,pass_completion_percentage_att,xpass_completion_percentage_att,passes_completed_over_pected_att,passes_completed_over_pected_p100_att,avg_distance_yds_att,avg_vertical_distance_yds_att,share_team_touches_att,attempted_passes_mid,pass_completion_percentage_mid,xpass_completion_percentage_mid,passes_completed_over_pected_mid,passes_completed_over_pected_p100_mid,avg_distance_yds_mid,avg_vertical_distance_yds_mid,share_team_touches_mid,attempted_passes_def,pass_completion_percentage_def,xpass_completion_percentage_def,passes_completed_over_pected_def,passes_completed_over_pected_p100_def,avg_distance_yds_def,avg_vertical_distance_yds_def,share_team_touches_def,date_time_utc,extra_time
0x5gzzdjM7,Xj5Y90Ny5b,Riley Mattingly,NA,NA,25,USA,9Yqdgo95vJ,Tampa Bay Sun FC,Tampa Bay,TB,2024-25,4,2,3,0,Lexington SC,OlMlPegMLz,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.1893,-0.1112,-0.1893,0,0,0,0,0,0.1893,0,0.1349,5,0.8,0.8514,-0.2568,-5.1365,18.5328,-0.276,0.0932,10,0.9,0.8285,0.7151,7.151,12.4158,-2.622,0.054,0,0,0,0,0,0,0,0,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,9z5kWkja5A,Paige Almendariz,NA,NA,27,USA,9Yqdgo95vJ,Tampa Bay Sun FC,Tampa Bay,TB,2024-25,4,2,3,0,Lexington SC,OlMlPegMLz,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36,-0.36,0,0.36,0,0,4,0.75,0.7721,-0.0884,-2.2096,11.3823,-1.0638,0.0593,3,0.6667,0.8758,-0.6274,-20.9139,13.6272,-7.705,0.0127,1,1,0.9703,0.0297,2.9728,11.0625,-10.005,0.0032,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,9z5kb2ZdMA,Ashley Orkus,71,181,26,USA,9Yqdgo95vJ,Tampa Bay Sun FC,Tampa Bay,TB,2024-25,4,2,3,0,Lexington SC,OlMlPegMLz,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.9038,0.9082,-0.2267,-0.4359,24.4326,11.814,0.171,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,NPqxolYj59,Courtney Jones,62,126,27,USA,OlMlPegMLz,Lexington SC,Lexington,LEX,2024-25,4,2,3,1,Tampa Bay Sun FC,9Yqdgo95vJ,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.75,0.7993,-0.1973,-4.9332,14.9349,8.4525,0.0745,18,0.6111,0.8046,-3.483,-19.3498,17.0011,9.4044,0.0783,11,0.8182,0.9488,-1.4365,-13.0594,19.0984,-1.6832,0.0785,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,2lqRk1YaQr,Dominique Richardson,66,NA,32,USA,9Yqdgo95vJ,Tampa Bay Sun FC,Tampa Bay,TB,2024-25,4,2,3,0,Lexington SC,OlMlPegMLz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.7678,-0.5356,-26.7818,15.0739,-7.82,0.0254,1,1,0.9891,0.0109,1.0941,32.1139,-18.4,0.0032,2,0.5,0.6277,-0.2554,-12.7718,34.415,19.665,0.0065,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,N6MmKdAeqE,Ashley Clark,67,137,32,USA,9Yqdgo95vJ,Tampa Bay Sun FC,Tampa Bay,TB,2024-25,4,2,3,0,Lexington SC,OlMlPegMLz,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1.0651,1.0236,-0.0651,0,0,0,0,1,1.0651,0.0531,0.203,6,0.8333,0.7601,0.4395,7.3253,13.4414,-7.6283,0.1356,8,0.75,0.8068,-0.4547,-5.6833,17.3394,-11.5719,0.0317,0,0,0,0,0,0,0,0,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,eV5D2GpYQK,Sydney Shepherd,68,148,25,USA,OlMlPegMLz,Lexington SC,Lexington,LEX,2024-25,4,2,3,1,Tampa Bay Sun FC,9Yqdgo95vJ,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6364,0.8212,-2.0332,-18.4834,19.2854,9.8377,0.0534,25,0.96,0.8806,1.9847,7.939,19.5012,9.315,0.1675,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,gjMNjZL0MK,Sydny Nasello,64,128,25,USA,9Yqdgo95vJ,Tampa Bay Sun FC,Tampa Bay,TB,2024-25,4,2,3,0,Lexington SC,OlMlPegMLz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.025,-0.0068,-0.025,2,0,0.1461,-0.1461,0,0.1711,0,0.0216,9,0.6667,0.6977,-0.2796,-3.1071,22.4848,5.9161,0.1017,29,0.8621,0.7959,1.9177,6.6126,22.7009,3.9378,0.1397,6,0.6667,0.7567,-0.5401,-9.0017,14.6455,-7.2833,0.029,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,315VP0VYQ9,Marykate McGuire,66,139,25,USA,OlMlPegMLz,Lexington SC,Lexington,LEX,2024-25,4,2,3,1,Tampa Bay Sun FC,9Yqdgo95vJ,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.4374,0.4019,0.5626,0,0,0,0,1,0.4374,0.9412,0.4117,3,1,0.8506,0.4481,14.9363,16.9754,3.5267,0.1064,16,0.8125,0.9218,-1.7495,-10.9342,13.2139,-0.10780000000000001,0.0819,1,1,0.9372,0.0628,6.2793,17.2677,5.405,0.0105,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,NWMWgdJLMl,Autumn Weeks,67,146,23,USA,OlMlPegMLz,Lexington SC,Lexington,LEX,2024-25,4,2,3,1,Tampa Bay Sun FC,9Yqdgo95vJ,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02,-0.02,-0.02,0,0,0,0,0,0.02,0,0.0041,4,0.25,0.7673,-2.0692,-51.7293,13.1007,6.7562,0.0638,19,0.7368,0.7316,0.0991,0.5215,19.0651,11.5726,0.089,13,0.6154,0.6568,-0.5383,-4.1407,24.7517,18.975,0.0942,2024-09-08 20:00:00 UTC,FALSE
0x5gzzdjM7,gpMOLN375z,Siena Bryan,64,132,17,USA,9Yqdgo95vJ,Tampa Bay Sun FC,Tampa Bay,TB,2024-25,4,2,3,0,Lexington SC,OlMlPegMLz,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9911,0.0089,0.8939,22.2056,-17.365,0.0085,5,0.8,0.9149,-0.5745,-11.4897,23.8496,-2.438,0.0159,3,0.3333,0.5916,-0.7747,-25.8233,24.6785,21.5817,0.0161,2024-09-08 20:00:00 UTC,FALSE
e7Mzojm65r,NWMWgdlNMl,Jessica Garziano,68,135,24,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.7654,-0.0294,0.2346,0,0,0,0,1,0.7654,1.6713,1.2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.3645,-0.3645,-0.3645,0,0,0,0,0,0.3645,0,0.2732,8,0.5,0.4096,0.7233,9.0409,23.0337,6.1381,0.115,8,0.75,0.7812,-0.2497,-3.1218,18.8561,6.7275,0.0728,2,0.5,0.942,-0.884,-44.2019,22.6432,0.23,0.0254,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,ljqE9PrVqx,Sydney Martínez,72,194,25,Puerto Rico,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.6604,0.7512,-4.8155,-9.0858,38.1512,28.3182,0.3046,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,9z5kbXojMA,Isabel Cox,70,159,24,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2898,-0.2898,0,0.2898,0,0,2,2,0,0.3762,-0.0517,-0.3762,0,0,0,0,0,0.3762,0,0.3987,2,0.5,0.5038,-0.0075,-0.3759,28.8642,16.905,0.0531,7,0.7143,0.8473,-0.9313,-13.3036,20.7769,1.2157,0.068,2,1,0.9073,0.1855,9.2747,12.1177,1.725,0.0102,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,0Oq62X3Pq6,Mackenzie George,64,135,26,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0851,-0.0851,-0.0851,1,0,0.0887,-0.0887,0,0.1738,0,0.063,13,0.3846,0.489,-1.3576,-10.443,14.1823,2.76,0.2301,5,0.8,0.7314,0.3428,6.8555,22.1198,13.961,0.0437,4,0.75,0.7749,-0.0996,-2.4903,18.608,7.245,0.0406,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,OlMlgPKwQL,Sarah Clark,NA,NA,NA,USA,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1034,-0.1034,0,0.1034,0,0,0,0,0,0,0,0,0,0,39,0.8718,0.891,-0.7502,-1.9235,18.9732,7.0799,0.1344,56,0.8393,0.8651,-1.4441,-2.5787,21.8992,11.1899,0.2549,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,KAqBvzOBqb,Kelsey Hill,NA,NA,NA,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8333,0.8502,-0.3042,-1.6898,23.9142,10.4969,0.0971,26,0.7308,0.836,-2.7359,-10.5229,21.3321,8.7356,0.1574,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,KXMe8lW3Q6,Katie Murray,62,119,28,USA,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.7,0.726,-0.2601,-2.6015,16.9515,5.2325,0.1119,37,0.8108,0.8768,-2.4404,-6.5956,20.1341,1.6939,0.1469,21,0.7619,0.7801,-0.3811,-1.815,19.3486,7.924,0.10780000000000001,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,aDQ0NDgR5E,Emina Ekic,64,NA,26,USA,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0261,5e-4,-0.0261,1,1,0.1387,0.8613,1,0.1648,0,0.0087,11,0.9091,0.8343,0.8231,7.4825,13.3847,-6.7327,0.1194,9,0.7778,0.7689,0.0802,0.8913,12.9896,0.0511,0.0312,3,1,0.8497,0.451,15.035,10.2081,1.8017,0.0163,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,2lqRjvy4qr,Allison Pantuso,71,150,28,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,20,0.5,0.7132,-4.2639,-21.3193,25.0692,11.7357,0.1214,23,0.6957,0.8299,-3.0871,-13.4221,25.4209,8.61,0.1726,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,eVq3yn2VMW,Jodi Ulkekul,NA,NA,28,USA,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1627,-0.1171,-0.1627,1,0,0.0401,-0.0401,0,0.2028,0,0.0412,4,0.5,0.6054,-0.4216,-10.5404,13.4087,1.6387,0.0597,4,1,0.8842,0.4632,11.5804,12.7702,-4.5425,0.0219,0,0,0,0,0,0,0,0.0065,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,Oa5w0rAgq1,Emily Yaple,65,135,23,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.25,0.5597,-2.4773,-30.9664,22.4051,4.5281,0.0708,10,0.7,0.8203,-1.2032,-12.0315,13.1296,3.105,0.0631,2,0.5,0.8385,-0.6771,-33.8541,10.8918,6.3825,0.0152,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,4wM4JZmBqj,Leah Scarpelli,68,139,23,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0123,-0.0123,-0.0123,0,0,0,0,0,0.0123,0,0.0076,5,0.2,0.6651,-2.3253,-46.5067,20.6507,7.13,0.0619,11,0.7273,0.7392,-0.1314,-1.1946,18.873,6.7745,0.0825,12,0.5833,0.4561,1.527,12.7247,21.4504,15.5058,0.0964,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,Vj58axGwq8,Sasha Pickard,68,146,24,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.6555,-0.311,-15.5509,14.5584,12.2475,0.0097,0,0,0,0,0,0,0,0,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,wvq9jGwlQW,Taryn Ries,68,146,26,USA,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0.2421,0.42,0.7579,0,0,0,0,1,0.2421,0.3529,0.0868,10,0.5,0.6444,-1.4445,-14.4448,20.0374,-6.026,0.1045,7,0.8571,0.8936,-0.2553,-3.6471,18.766,-13.2414,0.0344,3,0.6667,0.8887,-0.666,-22.1986,19.5988,3.335,0.0131,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,gpMOLN315z,Jennifer Vetter,64,135,25,USA,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0738,-0.0738,0,0.0738,0,0,7,0.4286,0.4517,-0.162,-2.315,18.9937,-0.0164,0.0522,4,0.5,0.6585,-0.6342,-15.8543,20.6691,7.6188,0.0156,1,1,0.6074,0.3926,39.2574,31.6261,26.795,0.0033,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,wvq9XJBZ5W,Sophie Braun,67,132,25,Argentina,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0401,-0.0401,-0.0401,0,0,0,0,0,0.0401,0,0.0694,20,0.6,0.7442,-2.8834,-14.4171,16.0423,5.9167,0.1866,21,0.7143,0.7567,-0.8901,-4.2385,19.9749,8.4498,0.0969,13,0.7692,0.8253,-0.7292,-5.609,12.3786,-1.7869,0.049,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,315V7a77q9,Samantha Rosette,66,148,27,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6,0.74,-1.3998,-13.9985,15.9789,4.2205,0.0973,21,0.7619,0.725,0.7747,3.6888,20.3076,11.5548,0.1214,9,0.5556,0.7283,-1.5549,-17.2768,17.9332,6.7594,0.0558,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,gOMnYAkBQw,Hope Breslin,NA,NA,26,USA,7vQ7dBYMD1,Brooklyn FC,Brooklyn,BKN,2024-25,4,1,1,0,Spokane Zephyr FC,Vj58dW358n,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1506,-0.1506,-0.1506,1,0,0.0123,-0.0123,0,0.1629,0,0.1296,7,0.5714,0.5932,-0.1522,-2.1745,24.7173,16.7079,0.0796,15,0.6667,0.7263,-0.895,-5.9667,25.3442,11.3467,0.1117,3,0.6667,0.7141,-0.1424,-4.7461,20.1477,-0.0767,0.0305,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,gjMN7bAK5K,McKenzie Weinert,NA,NA,26,USA,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.875,0.8318,0.3453,4.3164,12.8033,3.4644,0.1418,7,0.8571,0.9379,-0.5652,-8.0745,12.7699,-7.9679,0.0344,1,1,0.9308,0.0692,6.9168,33.3509,-24.265,0.0065,2024-09-09 01:00:00 UTC,FALSE
e7Mzojm65r,wvq9gl37MW,Marley Canales,NA,NA,27,USA,Vj58dW358n,Spokane Zephyr FC,Spokane,SPK,2024-25,4,1,1,1,Brooklyn FC,7vQ7dBYMD1,DM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0763,-0.0763,0,0.0763,0,0,9,0.8889,0.8,0.7997,8.8854,17.6001,2.9772,0.0672,39,0.8462,0.8451,0.0402,0.1031,20.8859,2.586,0.1562,12,0.8333,0.8192,0.17,1.4163,27.3684,9.0946,0.0523,2024-09-09 01:00:00 UTC,FALSE
